Date,Screen Name,Full Name,Tweet Text,Tweet ID,App,Followers,Follows,Retweets,Favorites,Verfied,User Since,Location,Bio,Profile Image
4/27/16,@Moonbattery1,Dave Blount,Study Finds Carbon Emissions Are Making Earth Greener https://t.co/DhIkRqaafY #tcot #enviroed,7.25E+17,Twitter Web Client,66687,52708,2,1,No,2/19/11,Phoenix,"Proprietor of https://t.co/VbsasLFRs5: a stake through the heart of statism and the lunatic left, home of the conservative anti-Hillary, anti-Trump resistance.",View
5/12/16,@moralesandbee,AtomicMom,RT @BigHistoryPro: Tree rings can tell you more than just the age of a tree—they also record the climate of each year. #enviroed https://t.…,7.31E+17,Twitter for Android,103,221,5,0,No,8/9/14,"Broken Arrow, OK","Science educator, mother, wife, daughter, sister, friend to many :)",View
5/7/16,@moreno_jfm,José Moreno,RT @IslandWood: Inspire a lifelong love of #learning. Schedule your #GiveBig gift today: https://t.co/T1NYgPnv9a. #EnviroEd https://t.co/r9…,7.29E+17,Twitter Web Client,419,710,3,0,No,12/12/12,VC_POR,E-Proficiency Maieutics // Search answers to questions!! // #Pedagogy; #Learning & #Teaching; #ArtEducation & #Rowing (@vrlremo #vianaremadoresdolima),View
4/2/16,@morerye,Jeff McCausland,RT @EPAresearch: Incorporating sustainability in schools. #EnviroEd supporting functional learning environments: https://t.co/NchP8eZP6g #…,7.16E+17,Twitter Web Client,955,1001,9,0,No,11/9/10,Toronto,馬傑/마걸 #漢學 #LINUX #FOSS Proud Contributor to @SenSanders #FeelTheBern #Bernie2016 #NotMeUS #BernieStrong Read: https://t.co/NjrKlzwrwC #YUGE #ToneDownForWhat,View
4/23/16,@MoserMmoser,Melissa Moser,USFWS - Earth Day - Eco Tips #eyesacademy #eyes #EarthDayEveryDay @CurrenCougars #enviroed https://t.co/6k7BKGGwCN,7.24E+17,Twitter for iPhone,191,275,0,0,No,9/8/13,,Third Grade Teacher at Curren School. What a gift... teaching children and their parents... it's just awesome! 17 years... hope I can make it 17 more.,View
4/23/16,@MoserMmoser,Melissa Moser,RT @MindShiftKQED: 5 @TED_ED Lessons to watch on #EarthDay! https://t.co/nFkgYTZg31 #edchat #scichat #enviroed,7.24E+17,Twitter for iPhone,191,275,29,0,No,9/8/13,,Third Grade Teacher at Curren School. What a gift... teaching children and their parents... it's just awesome! 17 years... hope I can make it 17 more.,View
4/23/16,@MoserMmoser,Melissa Moser,RT @ChrisVella2: Q5: What support (in or out of your school) do you call on to implement #sustainability programs in your school? #enviroed,7.24E+17,Twitter for iPhone,191,275,5,0,No,9/8/13,,Third Grade Teacher at Curren School. What a gift... teaching children and their parents... it's just awesome! 17 years... hope I can make it 17 more.,View
4/28/16,@MoserMmoser,Melissa Moser,A4 I was interested in environmental Ed and found #enviroed met some good contacts #oxnardk8,7.26E+17,Twitter for iPad,197,292,0,1,No,9/8/13,,Third Grade Teacher at Curren School. What a gift... teaching children and their parents... it's just awesome! 17 years... hope I can make it 17 more.,View
4/29/16,@MoserMmoser,Melissa Moser,So much to learn about #foodwaste so I can help my @CurrenCougars 3rd graders with their chosen #pblchat project for #enviroed,7.26E+17,Twitter for iPad,200,300,0,0,No,9/8/13,,Third Grade Teacher at Curren School. What a gift... teaching children and their parents... it's just awesome! 17 years... hope I can make it 17 more.,View
4/30/16,@MoserMmoser,Melissa Moser,We're here! National Conference on #enviroed #outdoored Ready to learn about #ngss for #eyesacademy @CurrenCougars https://t.co/7krCtk5Q6O,7.26E+17,Twitter for iPhone,202,304,1,2,No,9/8/13,,Third Grade Teacher at Curren School. What a gift... teaching children and their parents... it's just awesome! 17 years... hope I can make it 17 more.,View
4/30/16,@MoserMmoser,Melissa Moser,CA social sciences framework & Science curriculum has now put #enviroed as category 1. Yay! Required part of curriculum #dr.liebermenquotes,7.26E+17,Twitter for iPhone,202,304,0,0,No,9/8/13,,Third Grade Teacher at Curren School. What a gift... teaching children and their parents... it's just awesome! 17 years... hope I can make it 17 more.,View
4/30/16,@MoserMmoser,Melissa Moser,@CurrenCougars Learning about 2 #enviroed organizations #LatinoOutdoors and #VidaVerdeNaturalEducation. @OxnardSD https://t.co/OLEP1kvodS,7.26E+17,Twitter for iPhone,202,304,0,0,No,9/8/13,,Third Grade Teacher at Curren School. What a gift... teaching children and their parents... it's just awesome! 17 years... hope I can make it 17 more.,View
4/30/16,@MoserMmoser,Melissa Moser,"Inspiring keynote! Chris Duffy creator of You're the Expert, former 5th T. Bring your passion to class. #enviroed https://t.co/JAv4XMjXrC",7.27E+17,Twitter for iPhone,202,304,0,0,No,9/8/13,,Third Grade Teacher at Curren School. What a gift... teaching children and their parents... it's just awesome! 17 years... hope I can make it 17 more.,View
4/30/16,@MoserMmoser,Melissa Moser,Made some purchases. Hands-on activities for population #enviroed #eyesacademy https://t.co/rM4JUfYE43,7.27E+17,Twitter for iPhone,202,304,0,0,No,9/8/13,,Third Grade Teacher at Curren School. What a gift... teaching children and their parents... it's just awesome! 17 years... hope I can make it 17 more.,View
5/5/16,@MoserMmoser,Melissa Moser,A1 when my Ss are actively engaged in attempting to solve a social of #enviroed problem #oxnardk8,7.28E+17,TweetDeck,212,327,0,1,No,9/8/13,,Third Grade Teacher at Curren School. What a gift... teaching children and their parents... it's just awesome! 17 years... hope I can make it 17 more.,View
5/6/16,@MoserMmoser,Melissa Moser,@LatinoOutdoors @VeoverdeCL @USFWSPacSWest #enviroed https://t.co/wS3TH0ViCI,7.29E+17,Twitter for iPhone,216,331,1,1,No,9/8/13,,Third Grade Teacher at Curren School. What a gift... teaching children and their parents... it's just awesome! 17 years... hope I can make it 17 more.,View
5/7/16,@MoserMmoser,Melissa Moser,Combine #enviroed with #pbl Feel change from apathy to advocacy in yourself & marvel at this change in your Ss #oxnardk8 #curreneyesacademy,7.29E+17,Twitter for iPhone,216,333,0,0,No,9/8/13,,Third Grade Teacher at Curren School. What a gift... teaching children and their parents... it's just awesome! 17 years... hope I can make it 17 more.,View
5/7/16,@mossomcreek,MossomCreek Hatchery,"Busy, busy day for Mossom at 25th Fingerling Festival @NoonsCreek #PortMoody . #networking #enviroed @ccmaltz https://t.co/4EQkp49m63",7.29E+17,Twitter for iPhone,630,489,1,1,No,2/6/11,"Port Moody, BC Canada",Mossom Creek Hatchery is a Salmon Enhancement and Education facility http://t.co/ZNMZKTQ2pH,View
4/22/16,@mpchristiner,Mario C,RT @MindShiftKQED: 5 @TED_ED Lessons to watch on #EarthDay! https://t.co/nFkgYTZg31 #edchat #scichat #enviroed,7.24E+17,Twitter for Android,253,161,19,0,No,2/10/16,"Barcelona, Spain","Modern renaissance man from Zurich, raised in NY & living in BCN. Eng teacher by day pursuing #EdTech career by night. Weekends I explore, blog & get creative.",View
4/23/16,@MPJ_Prin,Joanne Melo,RT @MrsEimers: #earthday fun in the yard w kinders and interm Ss. @OLVPrincipal @fatim_to @CNC90 #EnviroEd https://t.co/N7yPzmX6R6,7.24E+17,Twitter for BlackBerry,551,182,4,0,No,11/21/11,Toronto,"Principal, Mons Percy Johnson where heart speaks to heart.",View
4/22/16,@mr_comstock,Mr_Comstock's Class,RT @RangerRidley: Hey @PeelSchools Fam ... would love to hear how you're recognizing #EarthDay #EnviroEd https://t.co/opOYqhQKhl,7.24E+17,Twitter Web Client,209,371,3,0,No,11/6/12,Calderstone PS,Gr. 6,View
4/5/16,@Mr_Crozier,Josh Crozier,RT @KinderKids123: Excited to go to @DavidSuzukiSS this morn 2 meet w/Sukhi & @Mr_Crozier !My Ks &amp; their high school Ss will be Eco Buddies…,7.17E+17,Twitter for Android,429,264,2,0,No,9/29/13,"Ontario, Canada","An educator concerned with students at-risk, school climate and the #environment. I frequent #Eco #EnviroEd #Peel21st #Green #SaveTheMonarch #SaveTheBees",View
4/8/16,@Mr_Crozier,Josh Crozier,"Hey #EnviroEd, help us win a water bottle refill station! Please vote! https://t.co/PuYpu42EGv",7.18E+17,Twitter for Android,430,265,0,1,No,9/29/13,"Ontario, Canada","An educator concerned with students at-risk, school climate and the #environment. I frequent #Eco #EnviroEd #Peel21st #Green #SaveTheMonarch #SaveTheBees",View
4/13/16,@Mr_Crozier,Josh Crozier,"RT @DSSSEcoAction: Why so happy, @leslie_edu? Maybe bc the Office just beat out @DSSSguidance in a Green Off? Congrats! #EnviroEd https://t…",7.20E+17,Twitter for Android,431,265,1,0,No,9/29/13,"Ontario, Canada","An educator concerned with students at-risk, school climate and the #environment. I frequent #Eco #EnviroEd #Peel21st #Green #SaveTheMonarch #SaveTheBees",View
4/13/16,@Mr_Crozier,Josh Crozier,"@CWF_FCF @RangerRidley Looking to do the 30x30 schoolwide, installed an outdoor classroom. Targeting in-risk youth for outdoors... #EnviroEd",7.20E+17,Twitter for Android,431,265,0,0,No,9/29/13,"Ontario, Canada","An educator concerned with students at-risk, school climate and the #environment. I frequent #Eco #EnviroEd #Peel21st #Green #SaveTheMonarch #SaveTheBees",View
4/13/16,@Mr_Crozier,Josh Crozier,RT @CWF_FCF: @KinderKids123 @RangerRidley I've even been reading some stuff that shows kids learn to read faster when they learn in nature…,7.20E+17,Twitter for Android,431,265,2,0,No,9/29/13,"Ontario, Canada","An educator concerned with students at-risk, school climate and the #environment. I frequent #Eco #EnviroEd #Peel21st #Green #SaveTheMonarch #SaveTheBees",View
4/27/16,@Mr_Crozier,Josh Crozier,RT @KinderKids123: 2day's the day our class meets our @DavidSuzukiSS Eco Buddies! We will be exploring nature w/Ms. Singh's class🌿 Pics 2 f…,7.25E+17,Twitter for Android,426,265,2,0,No,9/29/13,"Ontario, Canada","An educator concerned with students at-risk, school climate and the #environment. I frequent #Eco #EnviroEd #Peel21st #Green #SaveTheMonarch #SaveTheBees",View
4/27/16,@Mr_Crozier,Josh Crozier,RT @KinderKids123: We miss you already @DavidSuzukiSS Eco Buddies! Had fun on nature scavenger hunt. Pics 2 come! 🌿 #enviroed https://t.co/…,7.25E+17,Twitter for Android,426,265,3,0,No,9/29/13,"Ontario, Canada","An educator concerned with students at-risk, school climate and the #environment. I frequent #Eco #EnviroEd #Peel21st #Green #SaveTheMonarch #SaveTheBees",View
4/27/16,@Mr_Crozier,Josh Crozier,RT @KinderKids123: K's + high school Ss = perfect partnership!😊We ❤️ our new Eco Buddies from @DavidSuzukiSS ! @PeelSchools #EnviroEd 🌿 htt…,7.25E+17,Twitter for Android,426,265,3,0,No,9/29/13,"Ontario, Canada","An educator concerned with students at-risk, school climate and the #environment. I frequent #Eco #EnviroEd #Peel21st #Green #SaveTheMonarch #SaveTheBees",View
4/27/16,@Mr_Crozier,Josh Crozier,@RangerRidley just tuning in. We just had successful rollout of our mapping biodiversity app. GIS win. #EnviroEd https://t.co/PuhNZdIF9H,7.26E+17,Twitter for Android,429,265,0,3,No,9/29/13,"Ontario, Canada","An educator concerned with students at-risk, school climate and the #environment. I frequent #Eco #EnviroEd #Peel21st #Green #SaveTheMonarch #SaveTheBees",View
4/27/16,@Mr_Crozier,Josh Crozier,"@RangerRidley I think #EnviroEd encourages creativity easily, but does well with a critical thinking layer. Need context, connections 4exp.",7.26E+17,Twitter for Android,429,265,1,0,No,9/29/13,"Ontario, Canada","An educator concerned with students at-risk, school climate and the #environment. I frequent #Eco #EnviroEd #Peel21st #Green #SaveTheMonarch #SaveTheBees",View
5/6/16,@Mr_Crozier,Josh Crozier,RT @KinderKids123: Beautiful weather to meet our other @DavidSuzukiSS Eco Buddies 2day! Will read nature books 2gether outside🌿 #EnviroEd @…,7.29E+17,Twitter for Android,435,265,3,0,No,9/29/13,"Ontario, Canada","An educator concerned with students at-risk, school climate and the #environment. I frequent #Eco #EnviroEd #Peel21st #Green #SaveTheMonarch #SaveTheBees",View
3/9/16,@mr_isaacs,Steven Isaacs,RT @MrsMurat: Have 3 minutes? Could you help my Ss?TY! Pls RT https://t.co/XONb49eN2M #dtk12chat #enviroed #livedchat #ptchat #sblchat #neb…,7.08E+17,Twitter for iPhone,9309,7686,2,0,No,11/17/10,New Jersey,I support students learning Video Game Development MS/HS. @codeorg TOTM @Brainpop #CBE #Camtasia #graphite #MIEExpert. #gbl. #edtechbridge mod [husband/daddy],View
3/22/16,@Mr_Marshall,Greg Marshall,Another game of stump counting today. #outdoored #enviroed #kinderchat #forestschool https://t.co/0ErCF876wx,7.12E+17,Tweetbot for iΟS,597,140,1,1,No,3/1/09,"London, Ontario",Kindergarten teacher with TVDSB. Explorer of forests. Proponent of Play. MPEd in Early Childhood Education. Husband of @cordym. Let's learn together.,View
3/30/16,@Mr_Marshall,Greg Marshall,"@tina_zita @cordym @Seesaw @RangerRidley We’ve not met, but I’ve sat in on a couple of #enviroed chats.",7.15E+17,Tweetbot for Mac,608,140,0,1,No,3/1/09,"London, Ontario",Kindergarten teacher with TVDSB. Explorer of forests. Proponent of Play. MPEd in Early Childhood Education. Husband of @cordym. Let's learn together.,View
4/11/16,@Mr_Marshall,Greg Marshall,After forest time. #outdoored #enviroed #kinderchat #kindergarten #hosemdown https://t.co/SxN71fRUxQ,7.20E+17,Tweetbot for iΟS,645,153,0,3,No,3/1/09,"London, Ontario",Kindergarten teacher with TVDSB. Explorer of forests. Proponent of Play. MPEd in Early Childhood Education. Husband of @cordym. Let's learn together.,View
4/12/16,@Mr_Marshall,Greg Marshall,We took a brace and bit to the forest today. A spy hole in a stump. #enviroed #ece #kindergarten #bigforest https://t.co/DF7qOygv1i,7.20E+17,Tweetbot for iΟS,648,154,1,0,No,3/1/09,"London, Ontario",Kindergarten teacher with TVDSB. Explorer of forests. Proponent of Play. MPEd in Early Childhood Education. Husband of @cordym. Let's learn together.,View
5/10/16,@Mr_Marshall,Greg Marshall,What kind of nest is this? #enviroed #outdoored https://t.co/SIPwcQEyMt,7.30E+17,Tweetbot for iΟS,675,160,0,0,No,3/1/09,"London, Ontario",Kindergarten teacher with TVDSB. Explorer of forests. Proponent of Play. MPEd in Early Childhood Education. Husband of @cordym. Let's learn together.,View
4/30/16,@Mr_Reyes_Hist,D. Reyes,RT @MoserMmoser: We're here! National Conference on #enviroed #outdoored Ready to learn about #ngss for #eyesacademy @CurrenCougars https:/…,7.26E+17,Twitter for iPhone,42,99,2,0,No,4/12/14,"Oxnard,CA",Social Studies Teacher | Coach | Tech Nerd | I love using Technology in the classroom and want to meet more professionals that SHARE that interest.,View
5/26/16,@Mr_Reyes_Hist,D. Reyes,RT @MzMozer: A5 I can open my Ss & families eyes to #enviroed I look forward to growth in my community. Apathy to advocacy! My @CurrenCouga…,7.36E+17,Twitter for iPhone,85,117,3,0,No,4/12/14,"Oxnard,CA",Social Studies Teacher | Coach | Tech Nerd | I love using Technology in the classroom and want to meet more professionals that SHARE that interest. #oxnardk8,View
4/22/16,@Mr_Sciortino,Gregory Sciortino,RT @MindShiftKQED: 5 @TED_ED Lessons to watch on #EarthDay! https://t.co/nFkgYTZg31 #edchat #scichat #enviroed,7.24E+17,Twitter for iPhone,96,86,27,0,No,6/23/14,"Sydney, New South Wales","HSIE Teacher | SPC | PBL | ICT | Innovative, authentic classrooms | Tech is the tool you use along the path",View
5/30/16,@mrclarke7,Matt Clarke,RT @EEPSA: Check out this great resource for place-based learning! #bcedchat #bclearns #EnviroEd https://t.co/a2WL0V2Tat,7.37E+17,Twitter for iPhone,263,406,1,0,No,10/29/12,,Engaging the 21st Century Learner in relevant and innovative ways. Integrating technology and inquiry and speaking to the First Peoples Principles of Learning,View
5/11/16,@MrCoops89,Mr. Cooper,RT @seagreenED: #EnviroEd and Sci Ts! Check out this incredible resource for experiential science project profiles via @renomyclass https:/…,7.31E+17,Twitter for Android,94,433,1,0,No,6/5/14,,,View
3/16/16,@MrDulku,Johnny Dulku,RT @AlbertaEE: 7 reasons why we believe AB schools should show climate leadership. https://t.co/1nEgaTkC8j #enviroed @1stof7gens @Pembina …,7.10E+17,Twitter for Android,72,113,6,0,No,3/24/12,"Fort McMurray (#YMM), Canada",Teacher at @WWHighSchool and Project Facilitator of @WestwoodGI in @FMPSD with two classrooms: one inside and one outside. #Science #Environmentalism #Optimism,View
3/16/16,@MrDulku,Johnny Dulku,RT @AlbertaEE: Hear what Alberta students have to say. #enviroed https://t.co/kUe8hSM60E,7.10E+17,Twitter for Android,72,113,2,0,No,3/24/12,"Fort McMurray (#YMM), Canada",Teacher at @WWHighSchool and Project Facilitator of @WestwoodGI in @FMPSD with two classrooms: one inside and one outside. #Science #Environmentalism #Optimism,View
4/18/16,@MrDustoRBPS,Mr. Dusto,"RT @PDSB_eco: Relevant, real-life learning: Follow-up Waste Minimization EcoReview. #EnviroEd @ON_EcoSchools @PeelSchools https://t.co/Oth…",7.22E+17,Twitter Web Client,80,75,1,0,No,4/27/15,,#PeelProud Teacher at Roberta Bondar Public School,View
4/28/16,@MrDustoRBPS,Mr. Dusto,RT @PDSB_eco: Your application looks rock solid - good luck! Final deadline is April 29th #EnviroEd @ON_EcoSchools @PeelSchools https://t.…,7.26E+17,Twitter Web Client,82,77,1,0,No,4/27/15,,#PeelProud Teacher at Roberta Bondar Public School,View
5/13/16,@MrGearrensClass,Mr. Gearren,RT @NorthCarolinaEE: #NCNatureFriday @NCReserve @TurnerCreekES @WCPSS Now that's hands-on outdoor learning #EnviroEd https://t.co/R0MZG…,7.31E+17,Twitter for iPhone,284,263,2,0,No,6/11/13,,"Discovery Education STAR educator, DENSI 2015, 5th Grade Math instructor, and aspiring technology proficient.",View
